ticket_id,brand,channel,category,priority,created_at,resolved_at,agent_id,satisfaction_score
T0000185,Booking.com,PHONE,Billing,Urgent,2025-01-12 15:12:00,2025-01-12 19:07:48,A0057,5
T0004500,KAYAK,social,technical issue,Low,2025-04-06 00:18:00,,A0016,
T0002731,Booking.com,PHONE,Cancellation,High,2025-01-20 21:06:00,2025-01-21 04:10:48,A0002,5
T0000048,Booking.com,email,Booking Change,Medium,2024-09-03 12:28:00,,A0042,
T0000020,Booking.com,chat,Billing,Low,2024-09-01 06:59:00,2024-09-01 10:05:36,A0001,
T0003920,agoda,social,Cancellation,High,2025-01-03 07:43:00,2025-01-03 20:25:36,A0051,
T0004417,agoda,email,Billing,Medium,2024-11-27 05:42:00,2024-11-27 22:47:24,A0020,9
T0000444,KAYAK,phone,Booking Change,High,09/03/2025 04:52,2025-03-09 23:05:48,A0004,2
T0002147,Booking.com,Email,Technical Issue,Low,2024-08-17 21:16:00,2024-08-17 22:26:48,A0039,1
T0002128,Booking.com,phone,Cancellation,Medium,2025-03-12 21:05:00,,A0003,
T0003167,agoda,phone,general query,Urgent,2025-02-11 19:46:00,2025-02-12 01:40:36,A0060,3
T0001096,Booking.com,chat,Technical Issue,Low,08/05/2025 20:27,2025-05-09 02:03:36,A0049,4
T0001796,agoda,phone,Cancellation,Medium,2025-05-06 00:34:00,2025-05-06 20:15:24,A0032,2
T0002863,agoda,chat,Cancellation,Low,2025-01-08 08:24:00,2025-01-08 10:22:12,A0059,
T0003379,KAYAK,social,BILLING,High,2025-05-13 04:36:00,2025-05-13 09:37:48,A0040,5
T0001984,Booking.com,chat,Technical Issue,Urgent,2025-04-30 14:00:00,2025-04-30 18:00:00,A0029,
T0001153,Booking.com,chat,Booking Change,Urgent,2025-03-16 07:59:00,2025-03-16 15:59:00,A0002,1
T0003442,agoda,email,General Query,Medium,2024-07-29 23:50:00,2024-07-30 01:23:36,A0008,5
T0001812,Booking.com,email,Booking Change,Low,2024-08-12 03:41:00,2024-08-12 15:12:48,A0055,4
T0004307,priceline,social,Cancellation,Urgent,2024-08-14 11:41:00,2024-08-15 22:48:12,A0005,5
T0003849,Booking.com,social,General Query,Urgent,2024-11-16 05:04:00,2024-11-17 19:15:24,A0029,1
T0002014,agoda,e-mail,Booking Change,Urgent,2025-05-26 09:03:00,2025-05-26 14:24:36,A0012,4
T0001336,KAYAK,social,general query,Urgent,2024-08-30 00:46:00,2024-08-30 08:00:24,A0029,3
T0002918,KAYAK,phone,Billing ,High,2024-06-24 21:21:00,2024-06-25 03:06:36,A0015,5
T0001956,Booking.com,email,billing,High,2025-01-09 07:13:00,2025-01-09 20:08:48,A0030,4
T0004400,Booking.com,phone,General Query,Medium,2024-09-11 16:25:00,2024-09-12 09:03:24,A0046,
T0004340,agoda,chat,Booking Change,Urgent,22/01/2025 10:07,2025-01-22 22:49:00,A0007,2
T0002611,Booking.com,social,Technical Issue,Urgent,2025-04-24 12:08:00,2025-04-24 16:14:36,A0012,3
T0000119,KAYAK,email,General Query,Urgent,2025-01-18 08:50:00,2025-01-18 12:17:00,A0057,5
T0004219,Booking.com,social,Cancellation,Low,2024-07-19 16:17:00,2024-07-19 17:15:12,A0058,5
T0002591,KAYAK,phone,Booking Change,Urgent,2025-05-15 11:20:00,,A0001,
T0003560,KAYAK,social,General Query,Urgent,25/03/2025 04:18,2025-03-25 05:54:00,A0041,4
T0001364,priceline,email,cancellation,Urgent,2024-07-08 15:34:00,,A0008,
T0002702,priceline,phone,TECHNICAL ISSUE,Low,2024-07-06 23:43:00,,A0014,
T0002905,priceline,chat,Cancellation,High,2024-08-17 09:12:00,2024-08-17 14:24:00,A0019,
T0001907,Booking.com,social,Booking Change,High,2025-04-24 09:16:00,2025-04-24 12:46:00,A0015,4
T0002503,agoda,email,Technical Issue ,Low,2025-02-18 02:50:00,2025-02-18 06:42:48,A0008,
T0003637,Booking.com,phone,BILLING,Urgent,22/01/2025 14:19,2025-01-23 05:51:24,A0050,1
T0000080,KAYAK,e-mail,Booking Change,Medium,18/05/2025 16:16,2025-05-19 13:34:36,A0011,
T0000129,Booking.com,social,Billing,High,2024-08-14 10:48:00,2024-08-14 12:46:12,A0017,
T0003095,priceline,chat,general query,Urgent,2024-12-24 21:19:00,2024-12-25 05:15:24,A0043,2
T0004443,priceline,CHAT,Technical Issue,Urgent,26/09/2024 16:09,2024-09-26 19:47:24,A0036,2
T0000486,agoda,email,Billing,Low,2024-07-11 06:54:00,2024-07-11 14:04:12,A0034,1
T0001957,agoda,chat,Billing,Urgent,2024-12-27 17:57:00,2024-12-27 23:53:24,A0025,2
T0000322,priceline,e-mail,Billing,Urgent,2025-04-29 08:10:00,2025-04-29 15:43:00,A0047,
T0001588,agoda,chat,cancellation,High,2025-02-15 01:10:00,2025-02-15 02:41:48,A0031,5
T0000855,priceline,email,Technical Issue,Urgent,2024-12-13 14:33:00,2024-12-13 23:28:48,A0053,2
T0000174,priceline,social,Cancellation,Urgent,15/07/2024 13:44,2024-07-17 16:06:12,A0033,5
T0000025,Booking.com,phone,technical issue,Medium,2024-11-01 09:40:00,2024-11-01 16:55:00,A0003,10
T0002936,KAYAK,CHAT,Billing,Low,15/01/2025 00:57,2025-01-15 06:08:24,A0032,8
T0004658,priceline,phone,Cancellation,High,03/03/2025 07:49,2025-03-03 17:01:00,A0048,5
T0004994,agoda,email,Booking Change,Low,2024-07-01 13:34:00,2024-07-01 19:56:12,A0005,2
T0001046,agoda,email,Booking Change,Medium,2025-02-18 03:39:00,,A0060,
T0003377,priceline,chat,Technical Issue,Medium,2025-03-10 06:12:00,2025-03-10 13:03:00,A0058,7
T0003991,priceline,chat,Cancellation,Low,2025-03-06 05:43:00,2025-03-06 07:25:00,A0032,
T0000984,Booking.com,email,General Query,Medium,2025-01-25 18:45:00,2025-01-25 22:19:48,A0031,
T0004880,agoda,chat,General Query,High,2024-12-21 08:40:00,2024-12-21 18:52:36,A0042,4
T0000392,agoda,chat,Technical Issue,Medium,2025-02-03 23:21:00,2025-02-04 03:03:00,A0003,10
T0002954,agoda,email,Technical Issue,High,2024-12-06 03:05:00,2024-12-07 01:49:24,A0001,
T0001086,agoda,Email,Booking Change,High,2024-11-23 08:38:00,2024-11-23 16:45:12,A0016,3
T0004064,priceline,social,Booking Change,Low,2024-12-19 16:51:00,2024-12-20 05:16:12,A0049,1
T0001763,priceline,phone,Technical Issue,High,2025-05-30 19:19:00,2025-05-31 08:21:24,A0025,8
T0000686,Booking.com,chat,Technical Issue ,High,2025-02-24 02:41:00,2025-02-24 14:32:00,A0010,4
T0004035,agoda,chat,TECHNICAL ISSUE,High,2024-11-18 18:13:00,2024-11-18 20:50:12,A0051,1
T0001508,KAYAK,email,TECHNICAL ISSUE,High,2025-03-16 21:15:00,,A0021,
T0000180,priceline,email,Cancellation,High,2024-10-27 05:35:00,2024-10-27 05:52:24,A0007,
T0004436,KAYAK,phone,Technical Issue ,Low,2024-12-03 13:34:00,,A0001,
T0004429,KAYAK,social,Booking Change,Urgent,2025-04-07 01:29:00,2025-04-07 05:28:24,A0021,6
T0004682,Booking.com,chat,Billing,Medium,2025-01-16 14:05:00,2025-01-16 20:23:36,A0007,
T0002352,priceline,social,BILLING,Low,2024-12-19 05:28:00,2024-12-19 09:52:36,A0055,5
T0003046,priceline,phone,general query,Medium,2025-05-27 19:35:00,2025-05-27 20:03:12,A0014,4
T0004984,agoda,email,Booking Change,Medium,2024-06-28 03:25:00,2024-06-28 04:10:36,A0029,
T0001961,Booking.com,phone,Booking Change,Medium,12/11/2024 10:05,2024-11-13 14:50:00,A0034,4
T0004483,KAYAK,phone,CANCELLATION,Urgent,2025-02-13 14:26:00,,A0039,
T0004574,agoda,chat,Billing,High,2025-02-21 14:40:00,2025-02-22 03:32:48,A0052,
T0004644,priceline,email,Technical Issue,Medium,2024-12-10 03:35:00,2024-12-10 11:09:48,A0004,4
T0001522,agoda,social,General Query,High,2025-02-09 00:06:00,2025-02-09 08:15:36,A0053,8
T0003546,priceline,email,General Query,Low,2025-04-15 02:21:00,2025-04-15 03:19:48,A0050,
T0000998,agoda,chat,Booking Change,Low,2024-12-21 02:06:00,2024-12-21 09:25:48,A0019,
T0003119,priceline,phone,BOOKING CHANGE,Urgent,2024-09-02 20:26:00,2024-09-03 00:42:48,A0012,3
T0003370,agoda,chat,General Query,Urgent,18/11/2024 09:00,2024-11-18 09:43:12,A0051,2
T0003084,agoda,PHONE,Billing,Low,2025-01-08 16:06:00,2025-01-08 20:04:12,A0025,
T0001491,Booking.com,chat,Cancellation,High,19/02/2025 08:26,2025-02-19 14:00:12,A0018,5
T0000175,Booking.com,CHAT,General Query ,Medium,13/05/2025 22:13,2025-05-14 04:09:24,A0050,
T0002427,priceline,social,Cancellation,Urgent,2024-12-06 11:40:00,2024-12-06 17:59:48,A0019,2
T0004164,agoda,email,cancellation,Urgent,2024-10-25 15:31:00,,A0043,
T0001169,priceline,chat,Cancellation,Medium,05/07/2024 21:39,2024-07-06 00:37:48,A0014,2
T0004438,agoda,chat,Cancellation,Urgent,18/02/2025 05:21,2025-02-18 06:00:36,A0013,
T0003573,priceline,CHAT,Technical Issue,Low,2024-11-21 18:38:00,2024-11-21 19:28:24,A0046,5
T0003262,priceline,phone,Cancellation,Low,2024-12-28 23:29:00,2024-12-29 08:45:48,A0049,2
T0000233,Booking.com,Email,Billing,Medium,2025-05-15 09:35:00,2025-05-15 13:42:12,A0037,1
T0002216,agoda,email,Billing,High,2024-08-13 19:40:00,2024-08-15 08:57:24,A0014,4
T0000189,KAYAK,social,Billing ,Medium,2025-05-20 02:09:00,2025-05-20 06:04:12,A0036,5
T0000910,Booking.com,chat,Cancellation,Urgent,2025-04-20 08:18:00,2025-04-20 20:07:48,A0015,5
T0004954,Booking.com,phone,General Query,Urgent,2025-03-05 09:43:00,2025-03-05 11:47:12,A0052,
T0004295,agoda,email,Cancellation,Low,2024-07-01 07:14:00,2024-07-02 00:08:00,A0055,
T0000693,Booking.com,social,General Query,Urgent,2024-11-28 01:58:00,,A0026,
T0004090,agoda,chat,Technical Issue,Medium,2025-05-11 01:25:00,2025-05-11 02:42:24,A0030,2
T0004459,priceline,email,Booking Change,Urgent,2024-08-27 02:34:00,2024-08-27 13:23:12,A0027,8
T0004178,agoda,email,Cancellation ,Low,2024-11-22 13:55:00,2024-11-22 15:28:00,A0025,5
T0003623,agoda,chat,General Query,High,02/02/2025 22:45,2025-02-03 12:11:24,A0036,1
T0002467,KAYAK,CHAT,Billing ,High,04/08/2024 02:45,,A0038,
T0000319,agoda,chat,CANCELLATION,Medium,07/12/2024 23:45,2024-12-08 08:39:36,A0057,
T0001516,Booking.com,social,Billing,Medium,2025-04-02 15:18:00,2025-04-02 15:43:48,A0031,5
T0004867,Booking.com,e-mail,billing,Low,11/03/2025 13:17,2025-03-11 17:29:00,A0020,1
T0002648,agoda,chat,Booking Change,High,2025-02-05 03:42:00,2025-02-05 05:39:36,A0037,2
T0001878,KAYAK,email,Technical Issue,Urgent,2024-09-13 12:03:00,2024-09-13 12:27:00,A0036,4
T0004467,KAYAK,email,General Query,Medium,2024-08-15 02:49:00,2024-08-15 03:55:00,A0053,5
T0001251,KAYAK,email,BILLING,Urgent,2024-06-27 06:02:00,2024-06-27 10:06:48,A0046,3
T0001920,agoda,chat,billing,High,2025-05-18 08:59:00,2025-05-18 19:50:36,A0008,5
T0004917,agoda,social,Billing ,Urgent,17/03/2025 05:41,2025-03-17 07:50:00,A0038,5
T0001488,Booking.com,social,Booking Change,Low,2024-06-28 20:24:00,2024-06-29 06:48:36,A0017,5
T0000822,agoda,phone,Technical Issue,Medium,25/09/2024 08:51,2024-09-25 09:46:12,A0015,2
T0000365,Booking.com,social,Billing,Low,2025-03-24 22:20:00,2025-03-25 09:52:24,A0010,2
T0000071,priceline,social,CANCELLATION,Low,2025-04-12 16:15:00,2025-04-12 16:45:00,A0041,3
T0004224,Booking.com,social,Bill,Urgent,2024-12-22 06:19:00,2024-12-23 00:49:00,A0023,
T0004774,Booking.com,phone,BOOKING CHANGE,Medium,2024-08-22 19:04:00,2024-08-23 10:45:24,A0035,
T0004761,priceline,phone,Technical Issue,Medium,03/07/2024 23:52,2024-07-04 01:31:36,A0021,2
T0004275,agoda,chat,Technical Issue,Medium,14/02/2025 11:49,2025-02-14 12:19:00,A0033,2
T0004963,priceline,social,Cancellation,Urgent,2025-04-16 22:55:00,2025-04-17 04:10:36,A0039,1
T0002640,KAYAK,social,Booking Change,Urgent,2024-07-18 12:48:00,2024-07-18 16:54:00,A0038,
T0001365,priceline,CHAT,Technical Issue,Low,2024-12-04 16:14:00,,A0059,
T0001262,agoda,email,Technical Issue,Urgent,2025-01-09 20:17:00,2025-01-10 11:04:24,A0007,5
T0002066,Booking.com,email,General Query,Medium,2024-12-05 06:01:00,2024-12-05 07:58:00,A0049,
T0003169,priceline,social,Billing,Low,2024-12-13 14:34:00,2024-12-13 16:37:00,A0049,2
T0000452,KAYAK,chat,General Query,Low,2024-10-05 11:36:00,2024-10-05 12:40:12,A0028,1
T0000949,agoda,e-mail,cancellation,High,2024-07-12 17:37:00,2024-07-13 07:04:00,A0053,
T0000963,KAYAK,phone,Cancellation,High,2025-01-13 05:59:00,,A0035,
T0003692,Booking.com,email,General Query,Medium,2025-01-24 01:37:00,2025-01-24 03:20:48,A0007,2
T0004595,Booking.com,Email,General Query,Low,2025-03-13 21:58:00,2025-03-14 04:49:36,A0058,10
T0004914,KAYAK,CHAT,Billing,Medium,2024-11-18 08:50:00,2024-11-18 19:15:48,A0024,3
T0003420,agoda,chat,Booking Change,Urgent,2024-08-11 20:50:00,2024-08-12 00:39:12,A0026,1
T0000568,priceline,Email,Booking Change,Low,2024-10-01 17:38:00,2024-10-01 19:26:00,A0048,5
T0004886,Booking.com,social,Cancellation,High,2024-09-25 16:01:00,2024-09-25 17:12:24,A0016,3
T0003535,Booking.com,SOCIAL,Billing,Low,10/09/2024 19:40,2024-09-10 22:36:24,A0037,2
T0004478,Booking.com,social,billing,Low,09/02/2025 04:23,2025-02-09 07:30:48,A0051,4
T0003952,priceline,phone,Technical Issue,Urgent,2024-11-01 16:12:00,2024-11-01 22:12:36,A0006,
T0002009,agoda,email,cancellation,Medium,2024-07-25 16:07:00,2024-07-25 16:22:00,A0001,
T0002791,agoda,email,technical issue,High,2025-02-26 13:03:00,2025-02-26 14:06:36,A0045,1
T0004030,Booking.com,chat,Booking Change,High,2025-03-06 21:44:00,2025-03-06 23:12:48,A0029,4
T0001624,agoda,phone,general query,Urgent,2024-12-17 17:11:00,2024-12-17 17:48:48,A0046,10
T0001029,KAYAK,phone,Billing,Urgent,2024-12-27 01:59:00,2024-12-28 15:37:24,A0048,4
T0000881,agoda,social,CANCELLATION,High,2025-05-08 08:43:00,,A0001,
T0000249,Booking.com,phone,Technical Issue,Low,28/06/2024 15:50,2024-06-28 22:47:36,A0019,2
T0004543,Booking.com,chat,Billing,High,2025-04-01 20:52:00,2025-04-02 01:08:12,A0054,3
T0002473,KAYAK,chat,Cancellation,High,2024-08-31 09:51:00,2024-09-01 10:00:36,A0003,2
T0001986,KAYAK,email,General Query,Medium,2025-03-02 18:59:00,2025-03-03 11:33:12,A0024,
T0001205,priceline,email,Billing,Medium,2025-05-22 08:38:00,2025-05-23 11:59:00,A0009,4
T0003076,agoda,social,general query,Low,2025-05-29 04:09:00,2025-05-29 09:39:36,A0055,4
T0003381,Booking.com,phone,General Query,Urgent,2024-11-03 16:55:00,2024-11-03 20:47:12,A0010,
T0002444,KAYAK,social,Billing ,Low,06/09/2024 18:13,,A0005,
T0000458,priceline,chat,Cancellation,Urgent,2024-07-20 05:49:00,2024-07-20 11:55:00,A0044,
T0001761,priceline,chat,Booking Change,Low,2024-07-10 11:09:00,2024-07-10 12:06:00,A0036,4
T0000746,priceline,social,technical issue,Urgent,2024-12-10 01:08:00,2024-12-11 08:12:48,A0051,
T0004935,KAYAK,email,Billing ,Medium,2025-01-28 12:34:00,,A0020,
T0002465,KAYAK,social,cancellation,Medium,2025-01-13 05:05:00,2025-01-13 06:08:00,A0028,2
T0004921,priceline,email,Booking Change,Low,2024-07-27 04:53:00,2024-07-27 12:03:48,A0049,2
T0000075,priceline,social,Billing,Medium,2024-11-03 03:33:00,2024-11-03 05:46:48,A0046,2
T0002126,agoda,social,Cancellation ,High,02/01/2025 23:00,,A0026,
T0002901,agoda,social,Technical Issue,Low,2025-04-05 00:20:00,2025-04-05 19:31:24,A0002,4
T0002533,Booking.com,phone,Cancellation ,Urgent,02/03/2025 06:46,2025-03-02 14:46:36,A0027,5
T0002120,priceline,chat,Bill,Urgent,2024-06-06 19:04:00,2024-06-07 13:40:00,,4
T0001545,agoda,e-mail,General Query,High,22/02/2025 14:01,2025-02-22 23:19:36,A0014,
T0000646,Booking.com,phone,booking change,Urgent,2024-10-23 13:46:00,2024-10-24 06:07:36,A0010,1
T0003634,priceline,social,BOOKING CHANGE,High,2025-05-18 14:12:00,2025-05-18 21:30:36,A0038,10
T0004050,agoda,phone,Booking Change,Urgent,2024-12-15 06:51:00,2024-12-15 10:15:00,A0016,3
T0002617,KAYAK,email,BOOKING CHANGE,Urgent,2024-10-01 16:25:00,2024-10-01 20:02:48,A0025,3
T0002524,agoda,phone,Technical Issue,Medium,2024-11-13 07:48:00,2024-11-13 10:57:00,A0031,2
T0000808,KAYAK,phone,Cancellation,Low,2025-01-22 00:08:00,2025-01-22 08:12:12,A0052,4
T0002903,agoda,e-mail,billing,Urgent,2024-12-30 10:02:00,,A0007,
T0002124,KAYAK,Email,Billing,Medium,2024-08-01 17:35:00,2024-08-01 19:01:24,A0029,
T0001738,KAYAK,chat,cancellation,Medium,2024-08-16 13:14:00,2024-08-16 18:32:36,A0028,5
T0002959,KAYAK,social,Cancellation,Low,05/07/2024 20:17,2024-07-06 02:43:24,A0060,1
T0002613,Booking.com,social,Cancellation,High,2024-06-15 06:16:00,2024-06-15 08:22:00,A0046,
T0001884,Booking.com,phone,Booking Change,Medium,2025-04-16 13:47:00,2025-04-17 07:49:24,A0042,5
T0004337,priceline,chat,Cancellation,Medium,2024-08-05 09:44:00,,A0046,
T0000289,Booking.com,social,Booking Change,Low,28/05/2025 01:42,2025-05-28 04:39:00,A0040,2
T0004949,Booking.com,email,General Query,High,2025-05-07 14:16:00,,A0045,
T0000762,agoda,social,Technical Issue,Medium,16/06/2024 04:22,2024-06-16 05:56:12,A0017,1
T0003686,agoda,e-mail,General Query,High,03/04/2025 20:11,2025-04-03 22:15:12,A0056,2
T0003592,Booking.com,social,General Query,Urgent,2024-07-11 21:00:00,2025-05-01 16:00:00,A0039,
T0001854,agoda,e-mail,Technical Issue,Low,2024-07-29 04:31:00,2024-07-29 13:17:48,A0043,
T0001476,KAYAK,social,billing,High,2025-03-01 14:13:00,2025-03-01 19:26:48,A0051,
T0001312,priceline,social,Booking Change,Medium,26/04/2025 12:35,2025-04-26 14:01:24,A0029,5
T0001305,KAYAK,social,BOOKING CHANGE,Urgent,2024-09-30 17:34:00,2024-09-30 23:55:00,A0008,1
T0003484,agoda,social,Technical Issue,High,17/02/2025 13:29,2025-02-18 17:45:48,A0020,8
T0003615,priceline,phone,Billing,Low,2025-04-01 21:21:00,2025-04-02 13:41:24,A0015,4
T0002871,priceline,chat,General Query,Urgent,2025-03-07 23:26:00,2025-03-08 00:24:12,A0014,5
T0003064,priceline,chat,General Query,Low,2024-12-24 19:34:00,2024-12-25 06:45:24,A0009,
T0004930,agoda,chat,Booking Change,Low,2025-03-24 23:00:00,2025-03-25 00:58:12,A0019,7
T0000072,priceline,phone,Cancellation,High,2025-01-18 17:33:00,2025-01-19 10:52:48,A0022,7
T0004065,agoda,CHAT,technical issue,Low,2025-04-04 03:10:00,2025-04-04 05:24:24,A0033,
T0004297,priceline,email,Billing,Medium,2024-11-20 01:50:00,2024-11-20 23:20:00,A0001,1
T0001224,agoda,PHONE,Booking Change ,High,2024-12-30 09:03:00,2024-12-30 10:19:48,A0042,4
T0002565,KAYAK,chat,Technical Issue,Low,2025-03-26 04:17:00,2025-03-26 14:21:12,A0060,
T0001804,agoda,phone,Booking Change,Urgent,2024-10-01 02:55:00,2024-10-01 12:19:36,A0012,5
T0000643,priceline,social,General Query,Low,2024-09-19 21:29:00,2024-09-20 03:27:12,A0023,1
T0002612,priceline,e-mail,Booking Change,Low,2025-03-27 03:08:00,2025-03-27 10:14:36,A0032,2
T0004234,agoda,chat,Booking Change,Medium,17/12/2024 13:14,2024-12-18 20:14:36,A0047,2
T0003075,Booking.com,chat,General Query,Low,27/05/2025 12:07,2025-05-28 22:40:00,A0021,6
T0004551,priceline,email,General Query,High,2025-03-04 02:35:00,2025-03-04 03:32:00,A0051,2
T0000716,agoda,social,Billing,Urgent,26/11/2024 19:58,,A0021,
T0000311,agoda,chat,CANCELLATION,Medium,2025-04-15 06:12:00,2025-04-15 08:12:00,A0022,
T0003099,priceline,social,Cancellation,Medium,23/01/2025 02:43,2025-01-23 03:44:12,A0001,4
T0000566,Booking.com,chat,billing,Medium,2024-11-18 11:07:00,2024-11-19 00:18:24,A0001,
T0003310,agoda,chat,Cancellation ,Low,2024-07-03 13:52:00,2024-07-04 09:56:12,A0052,
T0001201,KAYAK,phone,Billing,Low,2025-04-09 10:11:00,2025-04-09 16:31:24,A0031,
T0000183,agoda,phone,BILLING,Urgent,2025-04-28 11:20:00,2025-04-28 12:42:12,A0058,
T0003294,agoda,phone,BILLING,Medium,08/02/2025 21:00,2025-02-09 05:05:24,A0033,
T0000520,agoda,chat,CANCELLATION,High,2025-01-07 02:26:00,2025-01-07 06:01:24,A0019,2
T0001841,agoda,chat,Cancellation,Urgent,18/01/2025 12:03,2025-01-18 13:00:36,A0001,
T0004336,agoda,phone,General Query,Urgent,2024-11-05 03:54:00,2024-11-05 04:57:00,A0038,
T0003954,KAYAK,email,CANCELLATION,High,2024-12-20 12:22:00,2024-12-20 13:59:12,A0010,3
T0001944,priceline,phone,General Query,Low,2025-05-19 23:36:00,2025-05-20 17:00:36,A0012,3
T0004175,priceline,social,Cancellation,Medium,2024-11-27 17:54:00,2024-11-27 21:18:00,A0014,4
T0004850,agoda,phone,Booking Change,Urgent,2025-05-16 10:18:00,2025-05-16 11:11:24,A0044,
T0003685,Booking.com,social,Booking Change ,High,2024-12-31 07:50:00,2025-01-01 07:45:48,A0005,3
T0001622,KAYAK,phone,Cancellation,Urgent,2024-08-18 23:41:00,2024-08-19 11:31:24,A0009,
T0002002,KAYAK,social,Cancellation,Low,2025-05-22 12:25:00,2025-05-22 12:40:00,A0040,2
T0002998,agoda,Email,Booking Change,Medium,2025-04-05 19:05:00,,A0050,
T0001544,agoda,social,Cancellation,Medium,2025-05-13 17:02:00,2025-05-13 23:57:48,A0018,
T0000298,Booking.com,email,Booking Change,Urgent,2025-04-03 02:44:00,2025-04-03 03:35:00,A0042,
T0004492,agoda,email,CANCELLATION,Medium,2025-04-26 07:23:00,2025-04-26 11:38:00,A0007,
T0004135,KAYAK,chat,Cancellation,Low,2025-02-21 03:44:00,2025-02-21 04:17:36,A0003,
T0001998,KAYAK,chat,Booking Change,High,2025-05-21 12:50:00,2025-05-21 16:45:12,A0042,4
T0003785,agoda,chat,Cancellation,High,2024-10-01 16:27:00,,A0060,
T0002634,KAYAK,email,Booking Change,Medium,2025-03-20 06:28:00,2025-03-20 08:02:12,A0056,10
T0001760,KAYAK,phone,GENERAL QUERY,Low,2024-06-03 12:40:00,,A0057,
T0002410,agoda,chat,Booking Change,High,01/07/2024 10:34,2024-07-01 22:28:00,A0029,5
T0001416,Booking.com,phone,TECHNICAL ISSUE,Low,2025-01-15 12:18:00,2025-01-15 16:51:00,A0025,1
T0001115,agoda,social,Cancellation,Urgent,2025-05-26 20:14:00,2025-05-27 07:07:24,A0048,
T0003964,agoda,phone,general query,Medium,2024-08-29 23:19:00,,A0009,
T0002489,agoda,social,general query,High,2025-02-19 05:10:00,2025-02-19 08:58:36,A0057,2
T0001202,KAYAK,CHAT,General Query,Low,2024-09-13 03:33:00,2024-09-13 17:59:24,A0005,2
T0000316,agoda,chat,General Query,Urgent,2025-02-11 21:33:00,2025-02-12 10:40:12,A0012,
T0004752,agoda,social,Billing,Medium,09/06/2024 16:49,2024-06-09 19:22:36,A0024,
T0001425,Booking.com,social,TECHNICAL ISSUE,Urgent,2025-05-15 23:14:00,2025-05-16 09:27:48,A0018,3
T0000034,Booking.com,social,Billing ,Low,27/10/2024 08:23,2024-10-27 12:32:36,A0054,
T0001203,priceline,email,Technical Issue,Medium,2025-01-13 18:56:00,2025-01-13 22:01:24,A0056,
T0001749,KAYAK,social,BOOKING CHANGE,Medium,09/03/2025 14:12,2025-03-09 19:37:12,A0019,1
